year_actual,month_name,claim_type,nama_product,jenis_product,total_claims,total_claim_amount,total_approved_amount,avg_processing_days,rejected_claims,rejection_rate
2024,August,Outpatient Treatment,Asuransi Kesehatan Blanditiis,Asuransi Kesehatan,16,12816112146.0,9713501866.0,15.75,0,0.0
2024,August,Outpatient Treatment,Asuransi Kesehatan Cupiditate,Asuransi Kesehatan,12,5261744484.0,1246725108.0,16.166666666666668,2,16.666666666666664
2024,August,Outpatient Treatment,Asuransi Kesehatan Distinctio,Asuransi Kesehatan,10,15551626598.0,7916024470.0,13.8,0,0.0
2024,August,Outpatient Treatment,Asuransi Kesehatan Eaque,Asuransi Kesehatan,15,17427308372.0,13865810454.0,11.6,0,0.0
2024,August,Outpatient Treatment,Asuransi Kesehatan Eligendi,Asuransi Kesehatan,8,3909807401.0,900578877.0,19.125,1,12.5
2024,August,Outpatient Treatment,Asuransi Kesehatan Eum,Asuransi Kesehatan,10,12077872550.0,7324893875.0,17.1,0,0.0
2024,August,Outpatient Treatment,Asuransi Kesehatan Ex,Asuransi Kesehatan,19,16743256088.0,14423721717.0,17.842105263157894,1,5.263157894736842
2024,August,Outpatient Treatment,Asuransi Kesehatan Excepturi,Asuransi Kesehatan,5,4061384029.0,1275546551.0,20.2,0,0.0
2024,August,Outpatient Treatment,Asuransi Kesehatan Officia,Asuransi Kesehatan,18,3700447123.0,2875729109.0,16.38888888888889,1,5.555555555555555
2024,August,Outpatient Treatment,Asuransi Kesehatan Officiis,Asuransi Kesehatan,22,20266534677.0,14796295607.0,15.909090909090908,0,0.0
2024,August,Outpatient Treatment,Asuransi Kesehatan Optio,Asuransi Kesehatan,9,2416830102.0,1235961849.0,17.77777777777778,0,0.0
2024,August,Outpatient Treatment,Asuransi Kesehatan Soluta,Asuransi Kesehatan,11,3306676914.0,1801276619.0,13.818181818181818,1,9.090909090909092
2024,August,Outpatient Treatment,Asuransi Kesehatan Suscipit,Asuransi Kesehatan,11,5087676022.0,3680561131.0,18.545454545454547,1,9.090909090909092
2024,August,Outpatient Treatment,Asuransi Kesehatan Veniam,Asuransi Kesehatan,14,7731385595.0,3179249517.0,12.285714285714286,0,0.0
2024,August,Property Damage,Asuransi Properti Aspernatur,Asuransi Properti,6,6246287667.0,5108372002.0,14.666666666666666,1,16.666666666666664
2024,August,Property Damage,Asuransi Properti Eligendi,Asuransi Properti,10,329581237.0,148231023.0,13.0,1,10.0
2024,August,Property Damage,Asuransi Properti Error,Asuransi Properti,13,26378543527.0,24038513643.0,15.23076923076923,2,15.384615384615385
2024,August,Property Damage,Asuransi Properti Eum,Asuransi Properti,5,8947689538.0,8472005756.0,19.4,0,0.0
2024,August,Property Damage,Asuransi Properti Fugit,Asuransi Properti,10,5264142281.0,2952708821.0,17.3,1,10.0
2024,August,Property Damage,Asuransi Properti Hic,Asuransi Properti,7,1431420168.0,828429472.0,20.571428571428573,0,0.0
2024,August,Property Damage,Asuransi Properti Illo,Asuransi Properti,5,2873043050.0,1261215002.0,7.4,0,0.0
2024,August,Property Damage,Asuransi Properti Quidem,Asuransi Properti,8,8413365543.0,5740116733.0,16.5,0,0.0
2024,August,Property Damage,Asuransi Properti Quod,Asuransi Properti,7,8402647305.0,1025765394.0,7.857142857142857,0,0.0
2024,August,Property Damage,Asuransi Properti Sapiente,Asuransi Properti,12,9455927489.0,6284074061.0,16.75,1,8.333333333333332
2024,August,Property Damage,Asuransi Properti Soluta,Asuransi Properti,9,10090183288.0,8518362939.0,18.666666666666668,0,0.0
2024,August,Property Damage,Asuransi Properti Suscipit,Asuransi Properti,9,1703323002.0,1284051975.0,18.88888888888889,0,0.0
2024,August,Property Damage,Asuransi Properti Ullam,Asuransi Properti,13,5623495756.0,3946820546.0,14.0,1,7.6923076923076925
2024,August,Scholarship,Asuransi Pendidikan Aspernatur,Asuransi Pendidikan,12,2429244685.0,1906525536.0,15.0,2,16.666666666666664
2024,August,Scholarship,Asuransi Pendidikan Delectus,Asuransi Pendidikan,19,17471471389.0,11345274058.0,12.526315789473685,3,15.789473684210526
2024,August,Scholarship,Asuransi Pendidikan Et,Asuransi Pendidikan,12,15960907489.0,15960907489.0,15.5,0,0.0
2024,August,Scholarship,Asuransi Pendidikan Eum,Asuransi Pendidikan,7,5650499889.0,2367485314.0,15.571428571428571,1,14.285714285714285
2024,August,Scholarship,Asuransi Pendidikan Incidunt,Asuransi Pendidikan,15,10672013782.0,6375846607.0,17.533333333333335,2,13.333333333333334
2024,August,Scholarship,Asuransi Pendidikan Inventore,Asuransi Pendidikan,15,16974842086.0,11025678732.0,16.4,2,13.333333333333334
2024,August,Scholarship,Asuransi Pendidikan Magnam,Asuransi Pendidikan,8,5044852358.0,1769479335.0,19.875,1,12.5
2024,August,Scholarship,Asuransi Pendidikan Minima,Asuransi Pendidikan,11,17266202841.0,6971596728.0,16.181818181818183,1,9.090909090909092
2024,August,Scholarship,Asuransi Pendidikan Natus,Asuransi Pendidikan,12,15249639586.0,7649978804.0,17.166666666666668,4,33.33333333333333
2024,August,Scholarship,Asuransi Pendidikan Nobis,Asuransi Pendidikan,10,10075429655.0,1382067456.0,14.8,2,20.0
2024,August,Scholarship,Asuransi Pendidikan Nulla,Asuransi Pendidikan,13,13822112472.0,9968539485.0,15.692307692307692,2,15.384615384615385
2024,August,Scholarship,Asuransi Pendidikan Occaecati,Asuransi Pendidikan,13,5477550512.0,3246605306.0,15.76923076923077,1,7.6923076923076925
2024,August,Scholarship,Asuransi Pendidikan Odio,Asuransi Pendidikan,11,5714237762.0,3975701942.0,17.272727272727273,1,9.090909090909092
2024,August,Scholarship,Asuransi Pendidikan Odit,Asuransi Pendidikan,16,8508427798.0,4943439725.0,14.1875,1,6.25
2024,August,Scholarship,Asuransi Pendidikan Praesentium,Asuransi Pendidikan,14,15368388654.0,12234202152.0,13.0,2,14.285714285714285
2024,August,Scholarship,Asuransi Pendidikan Quasi,Asuransi Pendidikan,12,17715726226.0,15633263255.0,15.333333333333334,0,0.0
2024,August,Scholarship,Asuransi Pendidikan Qui,Asuransi Pendidikan,19,14505249665.0,8285250733.0,15.31578947368421,2,10.526315789473683
2024,August,Scholarship,Asuransi Pendidikan Quod,Asuransi Pendidikan,6,8371767982.0,1935046034.0,23.5,2,33.33333333333333
2024,August,Scholarship,Asuransi Pendidikan Recusandae,Asuransi Pendidikan,11,4880729470.0,3911306583.0,16.90909090909091,1,9.090909090909092
2024,August,Scholarship,Asuransi Pendidikan Similique,Asuransi Pendidikan,12,3321809101.0,1474981578.0,17.75,1,8.333333333333332
2024,August,Scholarship,Asuransi Pendidikan Sunt,Asuransi Pendidikan,10,11259048485.0,8775015729.0,12.7,2,20.0
2024,August,Scholarship,Asuransi Pendidikan Suscipit,Asuransi Pendidikan,17,3191879195.0,1937654954.0,13.647058823529411,1,5.88235294117647
2024,August,Scholarship,Asuransi Pendidikan Veritatis,Asuransi Pendidikan,10,5518245027.0,3358463853.0,15.9,1,10.0
2024,August,Scholarship,Asuransi Pendidikan Voluptatem,Asuransi Pendidikan,17,15987046759.0,7666897692.0,15.352941176470589,2,11.76470588235294
2024,August,Surgery,Asuransi Kesehatan Adipisci,Asuransi Kesehatan,8,14467593900.0,6377189644.0,18.75,0,0.0
2024,August,Surgery,Asuransi Kesehatan Animi,Asuransi Kesehatan,6,4660265034.0,3175425152.0,14.0,0,0.0
2024,August,Surgery,Asuransi Kesehatan Aut,Asuransi Kesehatan,9,9287154494.0,5402691265.0,18.11111111111111,0,0.0
2024,August,Surgery,Asuransi Kesehatan Blanditiis,Asuransi Kesehatan,7,4903998349.0,3199219946.0,6.142857142857143,0,0.0
2024,August,Surgery,Asuransi Kesehatan Cupiditate,Asuransi Kesehatan,8,5590036578.0,2400012624.0,19.625,0,0.0
2024,August,Surgery,Asuransi Kesehatan Distinctio,Asuransi Kesehatan,13,19514703719.0,6951177005.0,16.23076923076923,1,7.6923076923076925
2024,August,Surgery,Asuransi Kesehatan Eaque,Asuransi Kesehatan,8,11887428000.0,8259417153.0,17.75,1,12.5
2024,August,Surgery,Asuransi Kesehatan Eligendi,Asuransi Kesehatan,11,12082271627.0,5697397461.0,15.909090909090908,2,18.181818181818183
2024,August,Surgery,Asuransi Kesehatan Eum,Asuransi Kesehatan,12,11578423747.0,8916612620.0,10.5,3,25.0
2024,August,Surgery,Asuransi Kesehatan Ex,Asuransi Kesehatan,24,21924516994.0,12935867321.0,15.916666666666666,4,16.666666666666664
2024,August,Surgery,Asuransi Kesehatan Excepturi,Asuransi Kesehatan,3,5209715360.0,5209715360.0,14.666666666666666,0,0.0
2024,August,Surgery,Asuransi Kesehatan Officia,Asuransi Kesehatan,12,4180903224.0,2867436390.0,22.5,1,8.333333333333332
2024,August,Surgery,Asuransi Kesehatan Officiis,Asuransi Kesehatan,26,20038408567.0,8407429310.0,13.923076923076923,3,11.538461538461538
2024,August,Surgery,Asuransi Kesehatan Optio,Asuransi Kesehatan,9,2491955390.0,1984810320.0,16.444444444444443,0,0.0
2024,August,Surgery,Asuransi Kesehatan Soluta,Asuransi Kesehatan,8,2973947381.0,855450092.0,13.5,0,0.0
2024,August,Surgery,Asuransi Kesehatan Suscipit,Asuransi Kesehatan,4,1426868649.0,984715213.0,22.0,0,0.0
2024,August,Surgery,Asuransi Kesehatan Veniam,Asuransi Kesehatan,13,10199946981.0,5532838822.0,14.615384615384615,1,7.6923076923076925
2024,August,Terminal Illness,Asuransi Jiwa Accusantium,Asuransi Jiwa,6,4273894833.0,731501966.0,13.166666666666666,1,16.666666666666664
2024,August,Terminal Illness,Asuransi Jiwa Consectetur,Asuransi Jiwa,17,13907977551.0,10585195727.0,12.0,1,5.88235294117647
2024,August,Terminal Illness,Asuransi Jiwa Corrupti,Asuransi Jiwa,17,15910708927.0,10331423007.0,14.352941176470589,1,5.88235294117647
2024,August,Terminal Illness,Asuransi Jiwa Dicta,Asuransi Jiwa,8,13917808260.0,2166837998.0,19.25,0,0.0
2024,August,Terminal Illness,Asuransi Jiwa Dolor,Asuransi Jiwa,13,9509051077.0,7001374736.0,16.0,2,15.384615384615385
2024,August,Terminal Illness,Asuransi Jiwa Explicabo,Asuransi Jiwa,11,10283278167.0,3628562810.0,15.636363636363637,1,9.090909090909092
2024,August,Terminal Illness,Asuransi Jiwa Fugiat,Asuransi Jiwa,11,2011509917.0,870337371.0,18.727272727272727,1,9.090909090909092
2024,August,Terminal Illness,Asuransi Jiwa Impedit,Asuransi Jiwa,10,5310919637.0,2254453153.0,14.9,1,10.0
2024,August,Terminal Illness,Asuransi Jiwa Ipsum,Asuransi Jiwa,11,604676504.0,410171341.0,16.181818181818183,0,0.0
2024,August,Terminal Illness,Asuransi Jiwa Iure,Asuransi Jiwa,6,4335073403.0,1415108704.0,15.833333333333334,1,16.666666666666664
2024,August,Terminal Illness,Asuransi Jiwa Libero,Asuransi Jiwa,11,3888441904.0,2940274863.0,17.09090909090909,1,9.090909090909092
2024,August,Terminal Illness,Asuransi Jiwa Nam,Asuransi Jiwa,10,8134430188.0,7387205016.0,11.6,1,10.0
2024,August,Terminal Illness,Asuransi Jiwa Neque,Asuransi Jiwa,8,1449450614.0,922196693.0,10.75,2,25.0
2024,August,Terminal Illness,Asuransi Jiwa Nisi,Asuransi Jiwa,7,3324177937.0,1417181946.0,14.0,2,28.57142857142857
2024,August,Terminal Illness,Asuransi Jiwa Nostrum,Asuransi Jiwa,10,4850891444.0,3909124019.0,13.5,0,0.0
2024,August,Terminal Illness,Asuransi Jiwa Odit,Asuransi Jiwa,22,9883106646.0,7651248031.0,13.636363636363637,2,9.090909090909092
2024,August,Terminal Illness,Asuransi Jiwa Officia,Asuransi Jiwa,7,843929021.0,780747953.0,11.142857142857142,1,14.285714285714285
2024,August,Terminal Illness,Asuransi Jiwa Omnis,Asuransi Jiwa,12,15598679846.0,9351497417.0,7.583333333333333,0,0.0
2024,August,Terminal Illness,Asuransi Jiwa Perspiciatis,Asuransi Jiwa,21,3955252379.0,2821838932.0,13.428571428571429,1,4.761904761904762
2024,August,Terminal Illness,Asuransi Jiwa Quo,Asuransi Jiwa,10,9450849984.0,8782178097.0,17.8,0,0.0
2024,August,Terminal Illness,Asuransi Jiwa Rerum,Asuransi Jiwa,15,14934625665.0,7152880596.0,17.6,4,26.666666666666668
2024,August,Terminal Illness,Asuransi Jiwa Tempore,Asuransi Jiwa,12,8747281404.0,4014963754.0,14.5,1,8.333333333333332
2024,August,Terminal Illness,Asuransi Jiwa Ut,Asuransi Jiwa,8,5904931760.0,4497327129.0,20.125,0,0.0
2024,August,Terminal Illness,Asuransi Jiwa Veritatis,Asuransi Jiwa,13,17570594699.0,10767747220.0,11.846153846153847,0,0.0
2024,August,Terminal Illness,Asuransi Jiwa Voluptates,Asuransi Jiwa,9,4544524867.0,2378035522.0,17.666666666666668,0,0.0
2024,August,Theft,Asuransi Kendaraan Consequatur,Asuransi Kendaraan,11,15294126561.0,10622969036.0,15.727272727272727,0,0.0
2024,August,Theft,Asuransi Kendaraan Dolorum,Asuransi Kendaraan,12,5229745765.0,4170634420.0,12.583333333333334,1,8.333333333333332
2024,August,Theft,Asuransi Kendaraan Facilis,Asuransi Kendaraan,12,7487185273.0,5094056473.0,18.833333333333332,0,0.0
2024,August,Theft,Asuransi Kendaraan Harum,Asuransi Kendaraan,9,9250322310.0,6211238274.0,18.77777777777778,0,0.0
2024,August,Theft,Asuransi Kendaraan In,Asuransi Kendaraan,7,8821168725.0,6801718837.0,19.285714285714285,1,14.285714285714285
2024,August,Theft,Asuransi Kendaraan Ipsa,Asuransi Kendaraan,12,13666290085.0,10065976711.0,17.083333333333332,1,8.333333333333332
2024,August,Theft,Asuransi Kendaraan Officiis,Asuransi Kendaraan,13,13834868363.0,12000942836.0,11.76923076923077,0,0.0
2024,August,Theft,Asuransi Kendaraan Omnis,Asuransi Kendaraan,9,5828602644.0,3058140792.0,14.11111111111111,0,0.0
2024,August,Theft,Asuransi Kendaraan Quasi,Asuransi Kendaraan,12,9070447519.0,4472712183.0,17.583333333333332,2,16.666666666666664
2024,August,Theft,Asuransi Kendaraan Quis,Asuransi Kendaraan,10,13558199233.0,5964078215.0,12.2,1,10.0
2024,August,Theft,Asuransi Kendaraan Quo,Asuransi Kendaraan,13,10526747593.0,5958637352.0,14.384615384615385,1,7.6923076923076925
2024,August,Theft,Asuransi Kendaraan Tempore,Asuransi Kendaraan,6,3209875611.0,3209875611.0,16.0,0,0.0
2024,August,Theft,Asuransi Kendaraan Ullam,Asuransi Kendaraan,10,2531229985.0,1547865625.0,16.2,1,10.0
2024,August,Theft,Asuransi Kendaraan Vel,Asuransi Kendaraan,14,1700745096.0,868576113.0,14.857142857142858,0,0.0
2024,August,Theft,Asuransi Kendaraan Voluptatibus,Asuransi Kendaraan,8,7875604642.0,6248517438.0,18.25,1,12.5
2024,August,Theft,Asuransi Kendaraan Voluptatum,Asuransi Kendaraan,10,6591251171.0,3620268641.0,15.4,2,20.0
2024,August,Theft,Asuransi Properti Aspernatur,Asuransi Properti,12,10999513455.0,7104186851.0,13.583333333333334,1,8.333333333333332
2024,August,Theft,Asuransi Properti Eligendi,Asuransi Properti,12,440335593.0,79352792.0,20.5,3,25.0
2024,August,Theft,Asuransi Properti Error,Asuransi Properti,6,9034428340.0,5596727596.0,15.666666666666666,0,0.0
2024,August,Theft,Asuransi Properti Eum,Asuransi Properti,14,16276006410.0,14139872327.0,16.285714285714285,0,0.0
2024,August,Theft,Asuransi Properti Fugit,Asuransi Properti,12,4513869009.0,1465662106.0,13.583333333333334,3,25.0
2024,August,Theft,Asuransi Properti Hic,Asuransi Properti,7,1847001764.0,1847001764.0,12.714285714285714,0,0.0
2024,August,Theft,Asuransi Properti Illo,Asuransi Properti,11,12232753684.0,11601602346.0,15.363636363636363,1,9.090909090909092
2024,August,Theft,Asuransi Properti Quidem,Asuransi Properti,9,10034097314.0,1451022250.0,17.88888888888889,1,11.11111111111111
2024,August,Theft,Asuransi Properti Quod,Asuransi Properti,6,3218259364.0,1411096553.0,15.666666666666666,0,0.0
2024,August,Theft,Asuransi Properti Sapiente,Asuransi Properti,13,10458309064.0,5940621444.0,13.692307692307692,1,7.6923076923076925
2024,August,Theft,Asuransi Properti Soluta,Asuransi Properti,10,7637449742.0,3787436742.0,17.9,1,10.0
2024,August,Theft,Asuransi Properti Suscipit,Asuransi Properti,6,1107121221.0,861581937.0,14.333333333333334,1,16.666666666666664
2024,August,Theft,Asuransi Properti Ullam,Asuransi Properti,11,3812123532.0,2383251154.0,21.272727272727273,1,9.090909090909092
2024,August,Third Party Liability,Asuransi Kendaraan Consequatur,Asuransi Kendaraan,4,2554862146.0,589339666.0,7.25,0,0.0
2024,August,Third Party Liability,Asuransi Kendaraan Dolorum,Asuransi Kendaraan,14,7818537224.0,5549997189.0,14.142857142857142,0,0.0
2024,August,Third Party Liability,Asuransi Kendaraan Facilis,Asuransi Kendaraan,9,3038643013.0,1957764677.0,13.666666666666666,1,11.11111111111111
2024,August,Third Party Liability,Asuransi Kendaraan Harum,Asuransi Kendaraan,8,10272016473.0,3131265673.0,11.625,1,12.5
2024,August,Third Party Liability,Asuransi Kendaraan In,Asuransi Kendaraan,13,16919872743.0,14525132476.0,16.923076923076923,3,23.076923076923077
2024,August,Third Party Liability,Asuransi Kendaraan Ipsa,Asuransi Kendaraan,13,17845819099.0,9678280729.0,14.076923076923077,2,15.384615384615385
2024,August,Third Party Liability,Asuransi Kendaraan Officiis,Asuransi Kendaraan,15,18737289377.0,15148628447.0,19.533333333333335,0,0.0
2024,August,Third Party Liability,Asuransi Kendaraan Omnis,Asuransi Kendaraan,9,6801574039.0,4345234833.0,18.88888888888889,0,0.0
2024,August,Third Party Liability,Asuransi Kendaraan Quasi,Asuransi Kendaraan,16,7384883731.0,5725352183.0,14.8125,0,0.0
2024,August,Third Party Liability,Asuransi Kendaraan Quis,Asuransi Kendaraan,13,20267360704.0,7062236671.0,13.615384615384615,2,15.384615384615385
2024,August,Third Party Liability,Asuransi Kendaraan Quo,Asuransi Kendaraan,9,6813943221.0,5100679779.0,7.555555555555555,0,0.0
2024,August,Third Party Liability,Asuransi Kendaraan Tempore,Asuransi Kendaraan,15,6732508149.0,3476603624.0,11.6,3,20.0
2024,August,Third Party Liability,Asuransi Kendaraan Ullam,Asuransi Kendaraan,13,5545994030.0,4479780589.0,17.76923076923077,1,7.6923076923076925
2024,August,Third Party Liability,Asuransi Kendaraan Vel,Asuransi Kendaraan,10,1445669335.0,731820934.0,11.0,0,0.0
2024,August,Third Party Liability,Asuransi Kendaraan Voluptatibus,Asuransi Kendaraan,10,10816509315.0,6266354749.0,19.1,0,0.0
2024,August,Third Party Liability,Asuransi Kendaraan Voluptatum,Asuransi Kendaraan,2,1129809831.0,914490082.0,20.5,0,0.0
2024,August,Total Loss,Asuransi Kendaraan Consequatur,Asuransi Kendaraan,13,13229043251.0,7829856440.0,17.53846153846154,0,0.0
2024,August,Total Loss,Asuransi Kendaraan Dolorum,Asuransi Kendaraan,12,5850925277.0,2926976332.0,14.5,1,8.333333333333332
2024,August,Total Loss,Asuransi Kendaraan Facilis,Asuransi Kendaraan,12,8067859910.0,4974720638.0,17.25,0,0.0
2024,August,Total Loss,Asuransi Kendaraan Harum,Asuransi Kendaraan,12,18865900867.0,17324874527.0,20.833333333333332,0,0.0
2024,August,Total Loss,Asuransi Kendaraan In,Asuransi Kendaraan,9,15028785356.0,3389467517.0,11.777777777777779,0,0.0
2024,August,Total Loss,Asuransi Kendaraan Ipsa,Asuransi Kendaraan,11,9813341733.0,5593799050.0,19.454545454545453,2,18.181818181818183
2024,August,Total Loss,Asuransi Kendaraan Officiis,Asuransi Kendaraan,8,7878113147.0,5308608269.0,14.875,0,0.0
2024,August,Total Loss,Asuransi Kendaraan Omnis,Asuransi Kendaraan,12,11714697223.0,4717971277.0,19.166666666666668,1,8.333333333333332
2024,August,Total Loss,Asuransi Kendaraan Quasi,Asuransi Kendaraan,6,4636793503.0,3896396216.0,12.166666666666666,0,0.0
2024,August,Total Loss,Asuransi Kendaraan Quis,Asuransi Kendaraan,10,11175040881.0,5528663523.0,17.2,0,0.0
2024,August,Total Loss,Asuransi Kendaraan Quo,Asuransi Kendaraan,8,3392956648.0,2278241371.0,15.5,0,0.0
2024,August,Total Loss,Asuransi Kendaraan Tempore,Asuransi Kendaraan,8,3706394319.0,1950582421.0,15.875,0,0.0
2024,August,Total Loss,Asuransi Kendaraan Ullam,Asuransi Kendaraan,13,6279428869.0,4477545301.0,14.615384615384615,0,0.0
2024,August,Total Loss,Asuransi Kendaraan Vel,Asuransi Kendaraan,13,1938701189.0,1103707768.0,14.153846153846153,2,15.384615384615385
2024,August,Total Loss,Asuransi Kendaraan Voluptatibus,Asuransi Kendaraan,9,14041847139.0,7453372455.0,16.88888888888889,1,11.11111111111111
2024,August,Total Loss,Asuransi Kendaraan Voluptatum,Asuransi Kendaraan,10,4725987814.0,2555124851.0,14.4,2,20.0
2024,December,Accident,Asuransi Kendaraan Consequatur,Asuransi Kendaraan,13,7439918620.0,6947179041.0,11.461538461538462,1,7.6923076923076925
2024,December,Accident,Asuransi Kendaraan Dolorum,Asuransi Kendaraan,7,1619721211.0,1535014288.0,10.571428571428571,0,0.0
2024,December,Accident,Asuransi Kendaraan Facilis,Asuransi Kendaraan,13,9196878347.0,4420715477.0,18.153846153846153,2,15.384615384615385
2024,December,Accident,Asuransi Kendaraan Harum,Asuransi Kendaraan,20,23674618100.0,10714378047.0,16.15,1,5.0
2024,December,Accident,Asuransi Kendaraan In,Asuransi Kendaraan,16,17329863990.0,5540989631.0,15.3125,2,12.5
