return_id,investment_id,return_date,previous_nav,current_nav,return_percentage,return_amount,ytd_return
RET-368101,INV-853752,2025-01-07,1171.88,1178.65,0.58,11608.36,0.58
RET-866722,INV-853752,2025-02-06,1178.649138245462,1195.17,1.4,28335.37,1.99
RET-641681,INV-853752,2025-03-08,1195.172228670507,1211.14,1.34,27379.1,3.35
RET-739060,INV-853752,2025-04-07,1211.137694478084,1228.49,1.43,29756.63,4.83
RET-515834,INV-853752,2025-05-07,1228.4895604752992,1247.57,1.55,32715.91,6.46
RET-564312,INV-133305,2024-09-20,1002.27,1030.68,2.83,94900.29,2.83
RET-093298,INV-133305,2024-10-20,1030.6763429130617,1058.78,2.73,93889.61,5.64
RET-521767,INV-133305,2024-11-19,1058.7801609042153,1076.8,1.7,60188.57,7.44
RET-777627,INV-133305,2024-12-19,1076.7963030150895,1099.51,2.11,75876.89,9.7
RET-498121,INV-133305,2025-01-18,1099.50840337495,1122.93,2.13,78235.27,12.04
RET-959794,INV-755330,2025-01-17,1287.93,1302.01,1.09,37252.02,1.09
RET-320242,INV-755330,2025-02-16,1302.0087596154035,1314.2,0.94,32261.78,2.04
RET-568764,INV-755330,2025-03-18,1314.2015464466656,1326.0,0.9,31219.74,2.96
RET-762738,INV-755330,2025-04-17,1326.0005112958975,1339.21,1.0,34946.26,3.98
RET-480333,INV-755330,2025-05-17,1339.2078494415218,1361.25,1.65,58324.35,5.69
RET-551822,INV-494928,2025-06-21,1355.05,1365.68,0.78,60962.88,0.78
RET-299263,INV-215175,2024-08-13,1252.46,1258.02,0.44,14736.79,0.44
RET-692434,INV-215175,2024-09-12,1258.0190383596155,1265.61,0.6,20112.1,1.05
RET-131990,INV-215175,2024-10-12,1265.605762889718,1268.51,0.23,7696.56,1.28
RET-547975,INV-215175,2024-11-11,1268.50907434197,1274.51,0.47,15912.7,1.76
RET-241852,INV-215175,2024-12-11,1274.511691810964,1281.39,0.54,18247.07,2.31
RET-054571,INV-501927,2025-03-16,1453.93,1459.62,0.39,13731.31,0.39
RET-930181,INV-501927,2025-04-15,1459.6245232852216,1468.29,0.59,20898.68,0.99
RET-515956,INV-501927,2025-05-15,1468.2914332934595,1471.53,0.22,7798.52,1.21
RET-210720,INV-501927,2025-06-14,1471.5255639781474,1479.4,0.53,18977.05,1.75
RET-527040,INV-389169,2024-08-01,1487.64,1500.56,0.87,23000.0,0.87
RET-836077,INV-389169,2024-08-31,1500.5572323360927,1511.49,0.73,19472.6,1.6
RET-689607,INV-389169,2024-09-30,1511.493406074335,1526.29,0.98,26345.94,2.6
RET-508671,INV-389169,2024-10-30,1526.2897765840205,1543.9,1.15,31352.04,3.78
RET-293542,INV-389169,2024-11-29,1543.8976704665645,1557.08,0.85,23477.0,4.67
RET-013576,INV-553043,2024-07-11,1296.04,1309.78,1.06,24553.36,1.06
RET-410542,INV-553043,2024-08-10,1309.7764863287696,1296.96,-0.98,-22916.16,0.07
RET-963386,INV-553043,2024-09-09,1296.9559390864863,1270.93,-2.01,-46523.71,-1.94
RET-003020,INV-553043,2024-10-09,1270.9280390168592,1277.82,0.54,12326.5,-1.41
RET-102233,INV-553043,2024-11-08,1277.8241531343897,1302.47,1.93,44045.59,0.5
RET-914271,INV-865138,2025-06-01,1436.85,1442.73,0.41,17370.19,0.41
RET-612697,INV-865138,2025-07-01,1442.7331720035227,1447.83,0.35,15035.93,0.76
RET-044490,INV-116096,2024-10-05,1032.35,1034.25,0.18,5271.37,0.18
RET-197524,INV-116096,2024-11-04,1034.2501993721612,1033.5,-0.07,-2087.54,0.11
RET-194896,INV-116096,2024-12-04,1033.4976922051162,1040.67,0.69,19909.02,0.81
RET-921189,INV-116096,2025-01-03,1040.674405356163,1048.91,0.79,22847.34,1.6
RET-467764,INV-116096,2025-02-02,1048.9103106701218,1054.92,0.57,16679.16,2.19
RET-887383,INV-352477,2025-03-15,1405.67,1409.66,0.28,8896.39,0.28
RET-606142,INV-352477,2025-04-14,1409.6624426723924,1419.25,0.68,21354.78,0.97
RET-043380,INV-352477,2025-05-14,1419.2458551061734,1424.09,0.34,10802.23,1.31
RET-670893,INV-352477,2025-06-13,1424.0935875869816,1424.77,0.05,1509.26,1.36
RET-592315,INV-430786,2025-07-03,1061.97,1069.65,0.72,6381.44,0.72
RET-717187,INV-328375,2025-06-27,1168.69,1197.08,2.43,27110.33,2.43
RET-720861,INV-934785,2024-08-29,1206.35,1231.0,2.04,54076.0,2.04
RET-863235,INV-934785,2024-09-28,1231.0004794886586,1243.12,0.98,26591.87,3.05
RET-246637,INV-934785,2024-10-28,1243.1223528483,1271.26,2.26,61727.82,5.38
RET-221422,INV-934785,2024-11-27,1271.260906120958,1287.66,1.29,35968.05,6.74
RET-376934,INV-934785,2024-12-27,1287.6569000460079,1298.58,0.85,23965.5,7.65
RET-289150,INV-708885,2023-10-12,1495.66,1512.44,1.12,37407.61,1.12
RET-875090,INV-708885,2023-11-11,1512.440825393699,1541.01,1.89,63675.31,3.03
RET-267362,INV-708885,2023-12-11,1541.0051771467824,1550.02,0.58,20088.81,3.63
RET-081044,INV-708885,2024-01-10,1550.0168926857793,1558.09,0.52,17996.47,4.17
RET-051153,INV-708885,2024-02-09,1558.0899973038302,1592.07,2.18,75744.31,6.45
RET-675193,INV-495146,2025-06-24,1208.52,1217.33,0.73,11843.76,0.73
RET-779074,INV-160581,2025-06-17,1460.14,1456.91,-0.22,-5751.99,-0.22
RET-360567,INV-532807,2025-06-08,1088.36,1115.58,2.5,56073.47,2.5
RET-951683,INV-532807,2025-07-08,1115.5765092932745,1127.94,1.11,25463.63,3.64
RET-343345,INV-990619,2025-04-19,1096.19,1095.97,-0.02,-392.58,-0.02
RET-288941,INV-990619,2025-05-19,1095.9657899413874,1123.71,2.53,48587.21,2.51
RET-208511,INV-990619,2025-06-18,1123.7147772521737,1112.76,-0.98,-19186.78,1.51
RET-510265,INV-200301,2025-05-08,1092.99,1093.06,0.01,72.36,0.01
RET-031908,INV-200301,2025-06-07,1093.0579970257427,1098.04,0.46,5306.67,0.46
RET-429128,INV-200301,2025-07-07,1098.0445576944069,1109.38,1.03,12061.08,1.5
RET-228586,INV-425572,2024-06-13,1073.62,1103.11,2.75,46262.06,2.75
RET-196680,INV-425572,2024-07-13,1103.1052565760003,1139.56,3.3,57197.67,6.14
RET-041351,INV-425572,2024-08-12,1139.5603536500996,1159.95,1.79,31995.84,8.04
RET-131004,INV-425572,2024-09-11,1159.9529932094572,1169.91,0.86,15622.29,8.97
RET-704905,INV-425572,2024-10-11,1169.9099015813533,1182.78,1.1,20186.96,10.17
RET-368585,INV-232036,2025-04-12,1024.63,1038.33,1.34,6287.11,1.34
RET-001418,INV-232036,2025-05-12,1038.3345245182325,1055.86,1.69,8039.39,3.05
RET-661426,INV-232036,2025-06-11,1055.8586544704006,1059.85,0.38,1831.71,3.44
RET-287272,INV-618930,2024-07-27,1169.0,1181.47,1.07,38550.25,1.07
RET-307559,INV-618930,2024-08-26,1181.465423078971,1184.0,0.21,7826.33,1.28
RET-211236,INV-618930,2024-09-25,1183.9961082735722,1197.92,1.18,43051.09,2.47
RET-157712,INV-618930,2024-10-25,1197.9169002332706,1213.15,1.27,47123.76,3.78
RET-004517,INV-618930,2024-11-24,1213.1546100703945,1217.97,0.4,14898.68,4.19
RET-030914,INV-657295,2024-11-11,1268.39,1283.93,1.23,74946.2,1.23
RET-216835,INV-657295,2024-12-11,1283.9303763249154,1296.98,1.02,62957.09,2.25
RET-368376,INV-657295,2025-01-10,1296.9847668201198,1304.03,0.54,33980.24,2.81
RET-833089,INV-657295,2025-02-09,1304.0306978417102,1317.27,1.02,63851.6,3.85
RET-175277,INV-657295,2025-03-11,1317.270568426415,1343.42,1.99,126131.31,5.92
RET-763861,INV-851660,2024-06-21,1010.97,1008.88,-0.21,-17846.15,-0.21
RET-082834,INV-851660,2024-07-21,1008.8815709059185,1024.27,1.53,131509.09,1.32
RET-119744,INV-851660,2024-08-20,1024.2713003585914,1028.7,0.43,37830.42,1.75
RET-802594,INV-851660,2024-09-19,1028.698370630852,1046.54,1.73,152449.52,3.52
RET-249472,INV-851660,2024-10-19,1046.5386347826097,1058.47,1.14,101925.92,4.7
RET-826297,INV-556933,2024-11-03,1392.72,1421.77,2.09,77805.39,2.09
RET-147444,INV-556933,2024-12-03,1421.7727400227723,1422.25,0.03,1266.41,2.12
RET-349238,INV-556933,2025-01-02,1422.24562078743,1431.61,0.66,25071.76,2.79
RET-351943,INV-556933,2025-02-01,1431.6074835129275,1442.8,0.78,29986.2,3.6
RET-747505,INV-556933,2025-03-03,1442.804411072601,1455.96,0.91,35227.6,4.54
RET-978293,INV-727451,2024-08-10,1002.25,999.97,-0.23,-5269.42,-0.23
RET-973159,INV-727451,2024-09-09,999.9718357105518,996.27,-0.37,-8559.77,-0.6
RET-685039,INV-727451,2024-10-09,996.2711347805295,1001.47,0.52,12030.04,-0.08
RET-828873,INV-727451,2024-11-08,1001.4721607579405,1034.35,3.28,76047.3,3.2
RET-067080,INV-727451,2024-12-08,1034.350186331238,1047.16,1.24,29621.8,4.48
RET-315571,INV-376061,2024-11-14,1094.48,1118.53,2.2,97502.05,2.2
RET-501820,INV-376061,2024-12-14,1118.5257943156157,1100.88,-1.58,-71549.75,0.58
RET-709747,INV-376061,2025-01-13,1100.8803132510582,1148.45,4.32,192871.24,4.93
RET-001715,INV-376061,2025-02-12,1148.4458985438653,1174.18,2.24,104335.33,7.28
RET-306269,INV-376061,2025-03-14,1174.1769051913805,1186.72,1.07,50878.73,8.43
RET-825850,INV-523956,2024-12-05,1440.22,1453.67,0.93,26467.77,0.93
RET-074450,INV-523956,2025-01-04,1453.6740300529964,1463.24,0.66,18815.28,1.6
RET-101553,INV-523956,2025-02-03,1463.2381656897633,1477.56,0.98,28171.63,2.59
RET-646218,INV-523956,2025-03-05,1477.5582950623868,1490.03,0.84,24540.65,3.46
RET-135740,INV-523956,2025-04-04,1490.0327366160086,1516.38,1.77,51831.25,5.29
RET-322736,INV-753857,2025-02-11,1269.58,1295.19,2.02,66197.77,2.02
RET-243866,INV-753857,2025-03-13,1295.193973776979,1288.24,-0.54,-17979.88,1.47
RET-586249,INV-753857,2025-04-12,1288.2369979276884,1316.38,2.18,72735.38,3.69
RET-688873,INV-753857,2025-05-12,1316.3805789609148,1336.87,1.56,52954.58,5.3
RET-539083,INV-753857,2025-06-11,1336.870352267039,1302.42,-2.58,-89037.33,2.59
RET-926638,INV-448613,2022-11-11,1371.3,1376.79,0.4,25725.92,0.4
RET-605036,INV-448613,2022-12-11,1376.7885723175752,1379.45,0.19,12480.4,0.59
RET-754071,INV-448613,2023-01-10,1379.4512395983882,1384.4,0.36,23195.22,0.96
RET-565179,INV-448613,2023-02-09,1384.3998934805709,1388.58,0.3,19594.77,1.26
RET-539453,INV-448613,2023-03-11,1388.580398423693,1394.3,0.41,26800.91,1.68
RET-876559,INV-180958,2024-10-08,1257.43,1260.14,0.22,9046.71,0.22
RET-135529,INV-180958,2024-11-07,1260.142329244457,1266.29,0.49,20521.6,0.71
RET-775708,INV-180958,2024-12-07,1266.29499086015,1274.74,0.67,28174.48,1.38
RET-324434,INV-180958,2025-01-06,1274.742093761334,1282.65,0.62,26373.29,2.01
RET-247704,INV-180958,2025-02-05,1282.6491747865853,1282.64,-0.0,-30.12,2.0
RET-013381,INV-125759,2024-02-19,1083.84,1114.7,2.85,57997.95,2.85
RET-512972,INV-125759,2024-03-20,1114.702799291619,1131.59,1.51,31733.84,4.41
RET-745117,INV-125759,2024-04-19,1131.5895216198153,1147.42,1.4,29739.69,5.87
RET-762451,INV-125759,2024-05-19,1147.4150808775264,1164.39,1.48,31899.44,7.43
RET-161105,INV-125759,2024-06-18,1164.3899224322997,1188.42,2.06,45153.81,9.65
RET-644789,INV-076418,2025-02-13,1432.43,1449.26,1.17,102143.42,1.17
RET-840912,INV-076418,2025-03-15,1449.2598651749906,1460.03,0.74,65373.66,1.93
RET-928925,INV-076418,2025-04-14,1460.0312875823568,1461.1,0.07,6485.51,2.0
RET-090475,INV-076418,2025-05-14,1461.0998850892452,1471.96,0.74,65937.04,2.76
RET-519767,INV-076418,2025-06-13,1471.9641338505835,1488.32,1.11,99250.25,3.9
RET-139916,INV-017729,2024-05-07,1265.95,1284.05,1.43,13390.33,1.43
RET-471844,INV-017729,2024-06-06,1284.0523157601299,1296.59,0.98,9271.58,2.42
RET-372273,INV-017729,2024-07-06,1296.5865070137497,1315.83,1.48,14235.84,3.94
RET-299616,INV-017729,2024-08-05,1315.831860907418,1308.6,-0.55,-5350.48,3.37
RET-241581,INV-017729,2024-09-04,1308.5985765478881,1320.14,0.88,8533.53,4.28
RET-097026,INV-423878,2024-09-19,1472.96,1503.09,2.05,72705.0,2.05
RET-128394,INV-423878,2024-10-19,1503.0920171360092,1527.31,1.61,58436.24,3.69
RET-281545,INV-423878,2024-11-18,1527.3104601980294,1535.52,0.54,19817.26,4.25
RET-905817,INV-423878,2024-12-18,1535.5235684522495,1571.32,2.33,86365.26,6.68
RET-549400,INV-423878,2025-01-17,1571.3169741178835,1565.79,-0.35,-13332.9,6.3
RET-028770,INV-045603,2025-01-05,1333.29,1347.96,1.1,2273.6,1.1
RET-402340,INV-045603,2025-02-04,1347.9601755114472,1367.87,1.48,3086.07,2.59
RET-719646,INV-045603,2025-03-06,1367.8727296267855,1373.55,0.42,880.09,3.02
RET-763344,INV-045603,2025-04-05,1373.5513963432295,1387.35,1.0,2137.96,4.05
RET-825032,INV-045603,2025-05-05,1387.3463750634041,1389.5,0.15,333.03,4.22
RET-858531,INV-586865,2024-01-23,1415.14,1434.77,1.39,171960.15,1.39
RET-157451,INV-586865,2024-02-22,1434.7728730118513,1448.48,0.96,120014.32,2.36
RET-032699,INV-586865,2024-03-23,1448.475035074116,1450.2,0.12,15122.49,2.48
RET-103464,INV-586865,2024-04-22,1450.2015860913511,1476.66,1.82,231720.7,4.35
RET-884712,INV-586865,2024-05-22,1476.6573835086967,1485.27,0.58,75465.14,4.96
RET-131964,INV-989368,2024-12-19,1019.04,1038.42,1.9,150226.79,1.9
RET-598890,INV-989368,2025-01-18,1038.4203182338215,1054.64,1.56,125755.86,3.49
RET-287635,INV-989368,2025-02-17,1054.6437133044565,1057.03,0.23,18521.89,3.73
RET-092655,INV-989368,2025-03-19,1057.0331675400632,1072.93,1.5,123258.54,5.29
RET-438517,INV-989368,2025-04-18,1072.934390883546,1089.37,1.53,127415.58,6.9
RET-751056,INV-163482,2023-03-16,1231.69,1254.44,1.85,30224.52,1.85
RET-766078,INV-163482,2023-04-15,1254.4360096960597,1270.81,1.31,21758.97,3.18
RET-491374,INV-163482,2023-05-15,1270.8111179113018,1278.83,0.63,10653.14,3.83
RET-018262,INV-163482,2023-06-14,1278.8283285470952,1285.87,0.55,9363.31,4.4
RET-749744,INV-163482,2023-07-14,1285.8748612606528,1318.13,2.51,42866.42,7.02
RET-000210,INV-523153,2024-10-26,1104.01,1104.98,0.09,2618.85,0.09
RET-646850,INV-523153,2024-11-25,1104.980474754089,1111.09,0.55,16489.4,0.64
RET-225041,INV-523153,2024-12-25,1111.0909940827214,1115.23,0.37,11162.18,1.02
RET-181857,INV-523153,2025-01-24,1115.2273897874659,1121.62,0.57,17261.1,1.6
RET-747071,INV-523153,2025-02-23,1121.6238780882409,1127.21,0.5,15075.56,2.1
RET-588805,INV-467036,2024-07-13,1211.15,1214.86,0.31,8265.9,0.31
RET-716782,INV-467036,2024-08-12,1214.8569488565947,1223.14,0.68,18471.31,0.99
RET-876763,INV-467036,2024-09-11,1223.140644541139,1230.55,0.61,16525.15,1.6
RET-348329,INV-467036,2024-10-11,1230.5515612509832,1233.71,0.26,7047.06,1.86
RET-392800,INV-467036,2024-11-10,1233.7119061182736,1238.66,0.4,11022.81,2.27
RET-154667,INV-976517,2025-01-08,1431.42,1446.52,1.05,46697.9,1.05
RET-515148,INV-976517,2025-02-07,1446.5165172407198,1478.54,2.21,99057.07,3.29
RET-630671,INV-976517,2025-03-09,1478.5397324858084,1473.26,-0.36,-16327.4,2.92
RET-795560,INV-976517,2025-04-08,1473.2614031435312,1495.13,1.48,67650.12,4.45
RET-313078,INV-976517,2025-05-08,1495.131363870739,1530.36,2.36,108961.24,6.91
RET-129596,INV-140381,2025-01-16,1023.9,1030.24,0.62,22970.65,0.62
RET-391525,INV-140381,2025-02-15,1030.2371752529177,1054.18,2.32,86783.03,2.96
RET-959695,INV-140381,2025-03-17,1054.1789991488877,1049.76,-0.42,-16001.95,2.53
RET-354276,INV-140381,2025-04-16,1049.764358391671,1065.54,1.5,57169.7,4.07
RET-300190,INV-140381,2025-05-16,1065.5364158146406,1085.56,1.88,72563.02,6.02
RET-192028,INV-840616,2024-10-20,1039.51,1047.47,0.77,916.81,0.77
RET-483166,INV-840616,2024-11-19,1047.4655776212132,1049.95,0.24,286.16,1.0
RET-802400,INV-840616,2024-12-19,1049.9487489091218,1055.51,0.53,641.31,1.54
RET-239894,INV-840616,2025-01-18,1055.5136647476472,1059.89,0.41,504.13,1.96
RET-627014,INV-840616,2025-02-17,1059.8882527950018,1067.26,0.7,849.68,2.67
RET-123546,INV-152630,2024-04-25,1401.81,1416.68,1.06,40452.78,1.06
RET-368952,INV-152630,2024-05-25,1416.6755331306076,1425.87,0.65,25014.47,1.72
RET-527440,INV-152630,2024-06-24,1425.8678153466908,1439.04,0.92,35851.9,2.66
RET-615664,INV-152630,2024-07-24,1439.0426219253525,1450.66,0.81,31602.07,3.48
RET-622628,INV-152630,2024-08-23,1450.6557078705448,1468.94,1.26,49750.25,4.79
RET-194668,INV-790650,2024-06-03,1209.3,1222.23,1.07,33303.31,1.07
RET-268441,INV-790650,2024-07-03,1222.2295963547483,1236.39,1.16,36466.99,2.24
RET-603670,INV-790650,2024-08-02,1236.3874525602796,1255.69,1.56,49722.98,3.84
RET-645044,INV-790650,2024-09-01,1255.6917825695941,1284.47,2.29,74124.73,6.22
RET-154497,INV-790650,2024-10-01,1284.469793204631,1290.16,0.44,14651.54,6.69
RET-187751,INV-057635,2025-03-01,1107.71,1109.25,0.14,6977.5,0.14
RET-854366,INV-057635,2025-03-31,1109.246468078446,1119.1,0.89,44727.49,1.03
RET-144565,INV-057635,2025-04-30,1119.0956064888153,1122.0,0.26,13194.42,1.29
RET-051769,INV-057635,2025-05-30,1122.0010592946003,1130.37,0.75,37983.9,2.05
RET-472967,INV-057635,2025-06-29,1130.3652359579783,1141.25,0.96,49445.19,3.03
RET-120251,INV-367120,2025-06-07,1330.97,1363.08,2.41,97667.05,2.41
RET-346470,INV-367120,2025-07-07,1363.0762195974114,1386.59,1.72,71524.34,4.18
RET-637336,INV-565076,2025-01-05,1402.52,1434.71,2.3,129425.6,2.3
RET-393085,INV-565076,2025-02-04,1434.7105394221778,1441.31,0.46,26518.08,2.77
RET-047501,INV-565076,2025-03-06,1441.3060752451652,1465.88,1.7,98787.53,4.52
RET-665501,INV-565076,2025-04-05,1465.8763611144614,1496.65,2.1,123728.57,6.71
RET-559620,INV-565076,2025-05-05,1496.6499432333062,1511.47,0.99,59598.72,7.77
RET-454624,INV-688376,2025-07-07,1012.28,1021.3,0.89,17309.81,0.89
RET-450499,INV-459648,2024-10-06,1025.79,1033.72,0.77,44202.83,0.77
RET-398985,INV-459648,2024-11-05,1033.716436993369,1040.53,0.66,37974.5,1.44
RET-100800,INV-459648,2024-12-05,1040.5260120833964,1046.08,0.53,30984.83,1.98
RET-447771,INV-459648,2025-01-04,1046.0822021858578,1051.77,0.54,31729.57,2.53
RET-226563,INV-459648,2025-02-03,1051.7719378531872,1061.29,0.91,53086.8,3.46
RET-751968,INV-646765,2024-12-27,1379.22,1384.07,0.35,15176.16,0.35
RET-937472,INV-646765,2025-01-26,1384.0709450469724,1387.55,0.25,10890.19,0.6
RET-816251,INV-646765,2025-02-25,1387.551913873114,1393.67,0.44,19132.76,1.05
RET-832458,INV-646765,2025-03-27,1393.667556522943,1403.94,0.74,32130.08,1.79
RET-519687,INV-646765,2025-04-26,1403.937695816983,1408.01,0.29,12751.52,2.09
RET-172184,INV-079197,2025-07-06,1398.35,1417.41,1.36,34928.76,1.36
RET-673556,INV-933388,2024-11-28,1155.89,1169.23,1.15,83405.3,1.15
RET-820596,INV-933388,2024-12-28,1169.2334653129083,1191.78,1.93,140946.4,3.11
RET-610073,INV-933388,2025-01-27,1191.782551928295,1194.94,0.27,19748.33,3.38
RET-670612,INV-933388,2025-02-26,1194.9419579262562,1199.7,0.4,29728.48,3.79
RET-652247,INV-933388,2025-03-28,1199.6980217129778,1240.79,3.43,256869.8,7.35
RET-570013,INV-578549,2024-11-28,1232.33,1239.92,0.62,3202.08,0.62
RET-110880,INV-578549,2024-12-28,1239.9219343440088,1242.65,0.22,1150.23,0.84
RET-026490,INV-578549,2025-01-27,1242.6490677775791,1248.93,0.51,2647.36,1.35
RET-058938,INV-578549,2025-02-26,1248.925793269298,1255.88,0.56,2934.18,1.91
RET-595567,INV-578549,2025-03-28,1255.8825619484658,1263.81,0.63,3344.56,2.55
RET-191397,INV-263249,2024-01-11,1288.37,1302.85,1.12,45770.75,1.12
RET-857903,INV-263249,2024-02-10,1302.847381732066,1300.44,-0.18,-7605.37,0.94
RET-578793,INV-263249,2024-03-11,1300.4417876294347,1313.38,0.99,40891.97,1.94
RET-018222,INV-263249,2024-04-10,1313.376000926053,1340.0,2.03,84168.5,4.01
RET-485801,INV-263249,2024-05-10,1339.9986709968969,1382.35,3.16,133907.84,7.29
RET-465414,INV-410803,2024-11-01,1046.12,1071.89,2.46,74964.44,2.46
RET-296880,INV-410803,2024-12-01,1071.8913083410712,1064.21,-0.72,-22356.94,1.73
RET-484104,INV-410803,2024-12-31,1064.2054307104204,1092.87,2.69,83376.92,4.47
RET-481093,INV-410803,2025-01-30,1092.8687864320302,1121.16,2.59,82282.87,7.17
RET-134020,INV-410803,2025-03-01,1121.1560282888724,1162.22,3.66,119448.94,11.1
RET-857370,INV-453519,2025-05-10,1160.99,1149.18,-1.02,-76643.26,-1.02
RET-950875,INV-453519,2025-06-09,1149.1848644712168,1154.82,0.49,36616.19,-0.53
RET-962682,INV-453519,2025-07-09,1154.8247481026426,1196.18,3.58,268511.92,3.03
RET-518671,INV-734134,2024-12-25,1350.94,1353.94,0.22,14706.72,0.22
RET-870190,INV-734134,2025-01-24,1353.9442258469687,1360.13,0.46,30288.46,0.68
RET-844708,INV-734134,2025-02-23,1360.1314218838377,1367.43,0.54,35711.18,1.22
RET-158560,INV-734134,2025-03-25,1367.426349030678,1374.13,0.49,32835.5,1.72
RET-570317,INV-734134,2025-04-24,1374.1338436136145,1383.6,0.69,46348.01,2.42
RET-812743,INV-600970,2025-07-06,1418.78,1488.53,4.92,223585.71,4.92
RET-872454,INV-532579,2023-10-11,1478.2,1472.63,-0.38,-19240.54,-0.38
RET-086781,INV-532579,2023-11-10,1472.6276401797318,1465.9,-0.46,-23231.63,-0.83
RET-129646,INV-532579,2023-12-10,1465.8994006989462,1486.61,1.41,71526.58,0.57
RET-244802,INV-532579,2024-01-09,1486.6146054986143,1480.14,-0.44,-22371.92,0.13
RET-737646,INV-532579,2024-02-08,1480.1353497763366,1454.79,-1.71,-87521.02,-1.58
RET-231537,INV-038043,2025-06-04,1211.23,1220.3,0.75,20319.86,0.75
RET-719923,INV-038043,2025-07-04,1220.3023066033265,1228.5,0.67,18371.89,1.43
RET-123787,INV-639492,2025-04-02,1308.17,1335.9,2.12,29441.73,2.12
RET-066928,INV-639492,2025-05-02,1335.9022274804547,1356.93,1.57,22326.94,3.73
RET-881842,INV-639492,2025-06-01,1356.9327776836433,1379.8,1.69,24274.91,5.48
RET-528434,INV-639492,2025-07-01,1379.7981904329195,1374.94,-0.35,-5162.8,5.1
RET-207273,INV-594499,2023-06-30,1115.26,1118.61,0.3,3087.37,0.3
RET-680156,INV-594499,2023-07-30,1118.6107422227808,1125.84,0.65,6658.44,0.95
RET-842503,INV-594499,2023-08-29,1125.8371933303624,1134.44,0.76,7923.0,1.72
RET-535226,INV-594499,2023-09-28,1134.4360807815488,1145.91,1.01,10568.55,2.75
RET-352556,INV-594499,2023-10-28,1145.9061959346573,1150.47,0.4,4207.17,3.16
RET-881958,INV-551964,2024-01-03,1490.35,1503.32,0.87,56752.76,0.87
RET-358611,INV-551964,2024-02-02,1503.315320814955,1509.12,0.39,25420.3,1.26
RET-988972,INV-551964,2024-03-03,1509.122657284828,1531.11,1.46,96253.02,2.74
RET-565833,INV-551964,2024-04-02,1531.1119207726754,1539.32,0.54,35944.37,3.29
RET-435858,INV-551964,2024-05-02,1539.3235085552037,1532.41,-0.45,-30276.61,2.82
RET-822880,INV-629875,2025-04-21,1108.2,1121.17,1.17,56233.36,1.17
RET-469208,INV-629875,2025-05-21,1121.165742811518,1122.98,0.16,7884.83,1.33
RET-309266,INV-629875,2025-06-20,1122.9837497096935,1125.56,0.23,11192.37,1.57
RET-181949,INV-344795,2024-06-11,1112.17,1117.56,0.48,26427.58,0.48
RET-868779,INV-344795,2024-07-11,1117.5602628424745,1123.39,0.52,28573.4,1.01
RET-881467,INV-344795,2024-08-10,1123.3881957492226,1127.76,0.39,21427.82,1.4
RET-936284,INV-344795,2024-09-09,1127.7586910205991,1135.55,0.69,38198.5,2.1
RET-602852,INV-344795,2024-10-09,1135.5497938098044,1139.87,0.38,21203.97,2.49
RET-593803,INV-647578,2025-03-18,1353.97,1354.46,0.04,267.99,0.04
RET-213473,INV-647578,2025-04-17,1354.4552893710875,1353.4,-0.08,-583.41,-0.04
